Date,Open,High,Low,Close,Adj Close,Volume
1996-02-28,46.281250,46.406250,46.250000,46.359379,34.743595,1600
1996-02-29,46.015621,46.015621,45.578121,45.578121,34.158100,46200
1996-03-01,45.921879,45.921879,45.031250,45.312500,33.959026,89100
1996-03-04,45.375000,46.125000,45.375000,46.125000,34.567947,6300
1996-03-05,45.953121,46.109379,45.734379,45.734379,34.275192,2300
1996-03-06,45.890621,46.296879,45.859379,46.203121,34.626484,152500
1996-03-07,46.093750,46.203121,45.984379,46.171879,34.603077,52800
1996-03-08,45.140621,45.546879,44.109379,44.484379,33.338371,29100
1996-03-11,44.546879,45.109379,44.546879,45.109379,33.806805,11700
1996-03-12,44.890621,44.937500,44.500000,44.546879,33.385227,26000
1996-03-13,44.890621,45.312500,44.890621,45.234379,33.900471,65200
1996-03-14,45.500000,45.750000,45.500000,45.671879,34.228355,2800
1996-03-15,45.593750,45.609379,45.375000,45.515621,34.213146,85700
1996-03-18,45.968750,46.296879,45.968750,46.281250,34.788631,115200
1996-03-19,46.718750,46.718750,46.218750,46.359379,34.847359,33600
1996-03-20,46.234379,46.234379,45.687500,45.796879,34.424534,31100
1996-03-21,45.968750,45.968750,45.734379,45.828121,34.448029,7500
1996-03-22,45.796879,45.906250,45.718750,45.875000,34.483253,8000
1996-03-25,46.234379,46.265621,45.625000,45.625000,34.295338,25000
1996-03-26,45.625000,45.921879,45.406250,45.546879,34.236626,64500
1996-03-27,45.640621,45.828121,45.375000,45.375000,34.107414,1100
1996-03-28,45.281250,45.625000,45.281250,45.500000,34.201363,18200
1996-03-29,45.796879,45.921879,45.781250,45.781250,34.412788,37500
1996-04-01,46.140621,46.328121,45.968750,46.203121,34.729912,20700
1996-04-02,46.250000,46.250000,46.093750,46.125000,34.671185,28100
1996-04-03,46.000000,46.234379,46.000000,46.234379,34.753376,41400
1996-04-04,46.218750,46.218750,46.125000,46.125000,34.671185,11400
1996-04-08,44.921879,45.296879,44.703121,45.296879,34.048695,91100
1996-04-09,45.578121,45.625000,45.421879,45.468750,34.177883,31400
1996-04-10,45.421879,45.687500,44.796879,44.828121,33.696331,100000
1996-04-11,44.906250,45.187500,44.218750,44.593750,33.520172,88500
1996-04-12,44.843750,45.187500,44.750000,45.093750,33.896004,44400
1996-04-15,45.375000,45.437500,45.156250,45.375000,34.107414,7900
1996-04-16,45.593750,45.921879,45.296879,45.828121,34.448029,6300
1996-04-17,45.890621,45.890621,45.437500,45.468750,34.177883,26000
1996-04-18,45.625000,45.734379,45.531250,45.656250,34.318840,21700
1996-04-19,45.890621,45.906250,45.781250,45.906250,34.506744,41600
1996-04-22,46.156250,46.484379,46.156250,46.296879,34.800377,87400
1996-04-23,46.468750,46.640621,46.468750,46.640621,35.058769,83000
1996-04-24,46.796879,46.953121,46.703121,46.953121,35.293667,24400
1996-04-25,47.046879,47.203121,46.921879,47.093750,35.399364,44000
1996-04-26,47.343750,47.421879,47.062500,47.375000,35.610779,38000
1996-04-29,47.250000,47.359379,47.250000,47.265621,35.528576,5500
1996-04-30,47.281250,47.343750,47.109379,47.281250,35.540314,9100
1996-05-01,47.187500,47.515621,47.187500,47.468750,35.681252,59000
1996-05-02,47.296879,47.390621,46.671879,46.687500,35.093998,218200
1996-05-03,47.000000,47.156250,46.656250,46.796879,35.176212,8100
1996-05-06,47.187500,47.187500,46.406250,46.718750,35.117489,16700
1996-05-07,46.859379,46.859379,46.531250,46.531250,34.976547,8800
1996-05-08,46.187500,46.546879,45.750000,46.546879,34.988293,498200
1996-05-09,46.531250,46.671879,46.484379,46.578121,35.011791,132300
1996-05-10,47.000000,47.234379,46.875000,47.234379,35.505085,94300
1996-05-13,47.359379,47.734379,47.250000,47.687500,35.845657,20800
1996-05-14,47.890621,47.984379,47.750000,47.968750,36.057083,52000
1996-05-15,48.125000,48.234379,47.953121,47.968750,36.057083,201400
1996-05-16,47.734379,48.046879,47.640621,47.984379,36.068836,26700
1996-05-17,48.375000,48.437500,48.062500,48.062500,36.127552,14800
1996-05-20,48.343750,48.437500,48.140621,48.437500,36.409435,11900
1996-05-21,48.531250,48.531250,48.390621,48.390621,36.374199,25200
1996-05-22,48.218750,48.375000,48.078121,48.375000,36.362465,30100
1996-05-23,48.515621,48.562500,48.265621,48.312500,36.315475,42600
1996-05-24,48.500000,48.500000,48.343750,48.343750,36.338966,13300
1996-05-28,48.468750,48.468750,47.859379,47.953121,36.045345,7800
1996-05-29,48.078121,48.078121,47.312500,47.312500,35.563797,79300
1996-05-30,47.546879,47.812500,47.375000,47.812500,35.939636,56600
1996-05-31,47.968750,48.046879,47.640621,47.640621,35.810452,30200
1996-06-03,47.875000,47.953121,47.671879,47.734379,35.880913,19700
1996-06-04,47.953121,48.187500,47.890621,48.125000,36.174545,136000
1996-06-05,48.250000,48.375000,48.125000,48.375000,36.362465,15700
1996-06-06,48.593750,48.593750,47.750000,47.750000,35.892662,95000
1996-06-07,46.593750,47.812500,46.593750,47.671879,35.833939,95600
1996-06-10,47.734379,47.875000,47.671879,47.750000,35.892662,15000
1996-06-11,48.109379,48.109379,47.843750,47.875000,35.986607,64400
1996-06-12,48.140621,48.187500,47.984379,47.984379,36.068836,10000
1996-06-13,48.109379,48.109379,47.468750,47.656250,35.822186,80800
1996-06-14,47.687500,47.781250,47.468750,47.500000,35.704754,11200
1996-06-17,47.609379,47.609379,47.171879,47.328121,35.575535,16500
1996-06-18,47.468750,47.468750,47.000000,47.000000,35.328892,7300
1996-06-19,47.156250,47.281250,47.000000,47.000000,35.328892,12100
1996-06-20,46.937500,46.984379,46.250000,46.640621,35.058769,134100
1996-06-21,46.968750,46.968750,46.609379,46.671879,35.204544,57600
1996-06-24,46.750000,46.984379,46.718750,46.984379,35.440239,36000
1996-06-25,47.062500,47.062500,46.531250,46.609379,35.157394,36000
1996-06-26,46.578121,46.578121,45.734379,45.734379,34.497379,47100
1996-06-27,45.781250,46.187500,45.718750,46.187500,34.839172,134500
1996-06-28,46.515621,46.890621,46.500000,46.531250,35.098476,52700
1996-07-01,46.828121,47.281250,46.828121,47.281250,35.664181,18800
1996-07-02,47.265621,47.265621,47.000000,47.000000,35.452038,8300
1996-07-03,47.000000,47.000000,46.562500,46.562500,35.122021,192800
1996-07-05,45.562500,46.218750,45.562500,45.625000,34.414871,28200
1996-07-08,45.640621,45.843750,45.468750,45.500000,34.320587,59700
1996-07-09,45.750000,45.828121,45.640621,45.828121,34.568077,5800
1996-07-10,45.937500,45.937500,45.171879,45.703121,34.473804,251100
1996-07-11,45.406250,45.406250,44.031250,44.515621,33.578079,252300
1996-07-12,45.000000,45.000000,44.296879,44.640621,33.672356,27100
1996-07-15,44.625000,44.625000,42.984379,43.015621,32.446621,111400
1996-07-16,43.156250,43.656250,40.828121,42.875000,32.340557,262900
1996-07-17,43.937500,43.937500,43.500000,43.859379,33.083069,55700
1996-07-18,43.828121,44.734379,43.828121,44.734379,33.743080,13900
1996-07-19,44.562500,44.593750,43.640621,44.265621,33.389507,123200
1996-07-22,43.781250,43.875000,43.250000,43.484379,32.800209,81500
1996-07-23,43.765621,43.765621,42.296879,42.296879,31.904497,74500
1996-07-24,41.796879,42.812500,41.468750,42.593750,32.128414,290500
1996-07-25,42.984379,43.312500,42.984379,43.062500,32.481991,122800
1996-07-26,43.390621,43.750000,43.390621,43.734379,32.988773,6600
1996-07-29,43.250000,43.500000,43.031250,43.031250,32.458416,62500
1996-07-30,43.421879,43.437500,42.890621,43.171879,32.564480,224200
1996-07-31,43.656250,43.953121,43.421879,43.687500,32.953442,6300
1996-08-01,43.765621,44.500000,43.765621,44.375000,33.472004,164800
1996-08-02,45.250000,45.390621,45.093750,45.359379,34.214516,42900
1996-08-05,45.218750,45.281250,44.781250,44.781250,33.778435,19700
1996-08-06,44.734379,45.156250,44.734379,45.156250,34.061295,241400
1996-08-07,45.453121,45.500000,45.234379,45.437500,34.273449,10600
1996-08-08,45.703121,45.703121,45.328121,45.546879,34.355942,72600
1996-08-09,45.156250,45.578121,45.093750,45.218750,34.108452,9300
1996-08-12,45.312500,45.593750,45.218750,45.593750,34.391312,24500
1996-08-13,45.484379,45.484379,45.109379,45.140621,34.049500,76900
1996-08-14,45.375000,45.687500,45.281250,45.656250,34.438450,31800
1996-08-15,45.625000,45.937500,45.515621,45.859379,34.591667,2700
1996-08-16,46.281250,46.281250,46.031250,46.171879,34.827377,4200
1996-08-19,46.156250,46.156250,45.812500,45.906250,34.627018,2000
1996-08-20,46.031250,46.078121,45.875000,46.015621,34.709522,45400
1996-08-21,45.593750,45.843750,45.593750,45.625000,34.414871,9800
1996-08-22,46.187500,46.531250,46.171879,46.437500,35.027729,255800
1996-08-23,46.359379,46.437500,46.125000,46.328121,34.945240,2600
1996-08-26,46.234379,46.234379,45.953121,45.953121,34.662369,11000
1996-08-27,46.187500,46.437500,46.187500,46.406250,35.004169,2000
1996-08-28,46.562500,46.703121,46.437500,46.703121,35.228096,9300
1996-08-29,46.437500,46.437500,45.890621,45.890621,34.615246,40400
1996-08-30,46.156250,46.171879,45.796879,46.046879,34.733086,3500
1996-09-03,45.500000,46.109379,45.312500,45.921879,34.638824,13900
1996-09-04,46.000000,46.031250,45.875000,46.031250,34.721306,4900
1996-09-05,45.750000,46.062500,45.421879,45.421879,34.261642,77100
1996-09-06,45.937500,46.203121,45.781250,46.062500,34.744884,4800
1996-09-09,46.359379,46.359379,46.093750,46.156250,34.815617,34200
1996-09-10,46.187500,46.296879,46.187500,46.265621,34.898079,1300
1996-09-11,46.546879,46.687500,46.390621,46.687500,35.216316,4800
1996-09-12,46.921879,47.015621,46.750000,47.000000,35.452038,120600
1996-09-13,47.484379,47.515621,47.328121,47.375000,35.734909,127000
1996-09-16,47.531250,47.859379,47.421879,47.781250,36.041328,31000
1996-09-17,47.828121,47.828121,47.250000,47.500000,35.829205,11600
1996-09-18,47.515621,47.562500,47.093750,47.093750,35.522755,55400
1996-09-19,47.203121,47.437500,47.093750,47.437500,35.782043,38000
1996-09-20,47.453121,47.468750,47.218750,47.468750,35.921467,9700
1996-09-23,47.187500,47.343750,47.109379,47.296879,35.791397,17700
1996-09-24,47.296879,47.765621,47.218750,47.609379,36.027893,15500
1996-09-25,47.890621,47.890621,47.593750,47.718750,36.110653,1200
1996-09-26,47.968750,48.281250,47.812500,48.250000,36.512665,41500
1996-09-27,48.062500,48.343750,48.062500,48.093750,36.394440,12800
1996-09-30,48.062500,48.390621,47.953121,47.953121,36.288006,21000
1996-10-01,47.859379,48.125000,47.843750,47.937500,36.276196,54900
1996-10-02,48.203121,48.515621,48.125000,48.125000,36.418087,33400
1996-10-03,48.234379,48.453121,48.203121,48.390621,36.619099,5900
1996-10-04,48.546879,48.953121,48.500000,48.953121,37.044743,86000
1996-10-07,48.906250,48.937500,48.703121,48.937500,37.032932,5600
1996-10-08,48.859379,48.859379,48.250000,48.250000,36.512665,12600
1996-10-09,48.328121,48.328121,47.968750,47.968750,36.299835,15900
1996-10-10,48.078121,48.312500,48.031250,48.265621,36.524498,5800
1996-10-11,48.375000,48.625000,48.375000,48.375000,36.607269,2200
1996-10-14,48.750000,48.796879,48.625000,48.687500,36.843735,1200
1996-10-15,49.140621,49.140621,48.593750,48.703121,36.855576,32400
1996-10-16,48.843750,48.843750,48.515621,48.546879,36.737335,58700
1996-10-17,48.843750,48.843750,48.625000,48.750000,36.891037,24800
1996-10-18,48.937500,48.937500,48.625000,48.781250,36.914684,16900
1996-10-21,48.953121,48.953121,48.625000,48.625000,36.796432,8400
1996-10-22,48.250000,48.531250,48.140621,48.187500,36.465382,89200
1996-10-23,47.937500,48.453121,47.937500,48.453121,36.666378,2900
1996-10-24,48.531250,48.531250,48.265621,48.375000,36.607269,21300
1996-10-25,48.375000,48.453121,48.187500,48.187500,36.465382,4100
1996-10-28,48.281250,48.375000,47.812500,47.812500,36.181595,55900
1996-10-29,48.265621,48.265621,47.640621,48.000000,36.323486,64200
1996-10-30,47.796879,47.937500,47.734379,47.828121,36.193417,42900
1996-10-31,48.078121,48.218750,48.062500,48.171879,36.453564,1600
1996-11-01,48.375000,48.375000,48.062500,48.187500,36.465382,2700
1996-11-04,48.281250,48.281250,48.062500,48.203121,36.477200,6700
1996-11-05,48.640621,48.781250,48.515621,48.578121,36.760971,91500
1996-11-06,48.812500,49.296879,48.812500,49.296879,37.304878,77900
1996-11-07,49.343750,49.578121,49.250000,49.500000,37.458607,156400
1996-11-08,49.453121,49.546879,49.187500,49.546879,37.494076,156100
1996-11-11,49.593750,49.765621,49.484379,49.640621,37.565010,5400
1996-11-12,49.984379,50.093750,49.703121,50.093750,37.907917,49900
1996-11-13,49.859379,50.000000,49.703121,49.781250,37.671425,94200
1996-11-14,49.890621,50.359379,49.890621,50.265621,38.037975,178500
1996-11-15,50.546879,50.578121,50.234379,50.250000,38.026154,11600
1996-11-18,50.312500,50.390621,49.984379,50.390621,38.132576,24100
1996-11-19,50.218750,50.328121,50.156250,50.156250,37.955215,42800
1996-11-20,50.343750,50.640621,50.109379,50.437500,38.168045,44900
1996-11-21,50.609379,50.609379,50.046879,50.453121,38.179863,200200
1996-11-22,50.281250,50.906250,50.281250,50.875000,38.499107,92800
1996-11-25,50.890621,51.203121,50.875000,51.171879,38.723789,20200
1996-11-26,51.250000,51.281250,50.671879,50.968750,38.570053,81300
1996-11-27,51.093750,51.093750,50.781250,51.046879,38.629181,1600
1996-11-29,51.187500,51.265621,51.031250,51.031250,38.617348,23200
1996-12-02,50.921879,51.328121,50.921879,51.328121,38.842018,6900
1996-12-03,51.515621,51.843750,51.343750,51.343750,38.853828,416700
1996-12-04,51.203121,51.265621,50.640621,50.875000,38.499107,170900
1996-12-05,50.796879,51.187500,50.734379,50.906250,38.522758,15000
1996-12-06,49.609379,50.656250,48.906250,50.421879,38.156219,140900
1996-12-09,50.671879,51.312500,50.671879,51.312500,38.830189,191100
1996-12-10,51.328121,51.406250,50.937500,50.937500,38.546421,31000
1996-12-11,50.671879,50.671879,49.906250,50.250000,38.026154,42400
1996-12-12,50.656250,50.656250,49.812500,49.812500,37.695095,61800
1996-12-13,49.812500,49.812500,49.171879,49.500000,37.458607,165700
1996-12-16,49.750000,49.875000,49.078121,49.078121,37.139339,153300
1996-12-17,49.000000,49.265621,48.718750,49.046879,37.115692,11500
1996-12-18,49.687500,49.812500,49.578121,49.625000,37.553204,22900
1996-12-19,50.281250,50.437500,50.171879,50.437500,38.168045,106300
1996-12-20,49.453121,49.796879,49.156250,49.281250,37.436306,228200
1996-12-23,49.203121,49.250000,48.953121,48.984379,37.210789,25600
1996-12-24,49.234379,49.312500,49.015621,49.312500,37.460037,15200
1996-12-26,49.359379,49.546879,49.359379,49.468750,37.578758,5000
1996-12-27,49.828121,49.859379,49.453121,49.796879,37.827995,233800
1996-12-30,49.812500,49.906250,49.453121,49.468750,37.578758,203600
1996-12-31,49.546879,49.734379,49.484379,49.500000,37.602489,273600
1997-01-02,49.812500,49.812500,48.859379,49.265621,37.424435,33000
1997-01-03,49.562500,49.890621,49.515621,49.703121,37.756794,20900
1997-01-06,50.125000,50.265621,49.859379,50.093750,38.053513,40500
1997-01-07,50.046879,50.484379,49.875000,50.437500,38.314648,55800
1997-01-08,50.687500,50.750000,50.078121,50.078121,38.041656,55100
1997-01-09,50.484379,50.734379,50.328121,50.578121,38.421482,40600
1997-01-10,49.703121,51.125000,49.703121,51.093750,38.813171,148300
1997-01-13,51.265621,51.265621,50.625000,50.843750,38.623257,101100
1997-01-14,51.140621,51.390621,50.828121,51.390621,39.038670,90800
1997-01-15,51.203121,51.375000,50.875000,51.312500,38.979336,104300
1997-01-16,51.375000,51.453121,51.218750,51.375000,39.026817,72500
1997-01-17,51.562500,51.843750,51.265621,51.843750,39.382915,79000
1997-01-20,51.578121,51.828121,51.484379,51.640621,39.228584,96200
1997-01-21,51.625000,52.031250,51.625000,51.687500,39.264210,101300
1997-01-22,51.921879,52.015621,51.609379,51.843750,39.382915,30800
1997-01-23,52.187500,52.500000,51.156250,51.156250,38.860645,259300
1997-01-24,51.609379,51.609379,50.953121,50.953121,38.706329,22700
1997-01-27,51.125000,51.265621,50.750000,50.750000,38.552032,15000
1997-01-28,51.687500,51.687500,50.609379,50.781250,38.575790,57200
1997-01-29,51.187500,51.187500,50.875000,51.093750,38.813171,63200
1997-01-30,51.078121,51.562500,51.046879,51.359379,39.014946,194900
1997-01-31,51.843750,52.078121,51.750000,51.750000,39.311657,10700
1997-02-03,51.796879,51.828121,51.531250,51.765621,39.323563,25500
1997-02-04,51.765621,51.765621,51.468750,51.562500,39.169250,26500
1997-02-05,51.562500,51.750000,50.218750,51.031250,38.765675,119700
1997-02-06,51.046879,51.359379,50.890621,51.046879,38.777542,14200
1997-02-07,51.781250,51.796879,51.156250,51.750000,39.311657,11200
1997-02-10,51.734379,51.796879,51.031250,51.218750,38.908119,17000
1997-02-11,51.390621,51.437500,50.875000,51.328121,38.991207,148800
1997-02-12,51.218750,52.062500,51.218750,52.062500,39.549068,324800
1997-02-13,52.312500,52.562500,52.109379,52.312500,39.738987,52700
1997-02-14,52.546879,52.609379,52.218750,52.484379,39.869556,47000
1997-02-18,52.765621,52.765621,52.250000,52.718750,40.047577,28100
1997-02-19,52.546879,52.828121,52.234379,52.406250,39.810219,96700
1997-02-20,52.234379,52.453121,51.609379,51.625000,39.216728,119900
1997-02-21,51.703121,52.375000,51.515621,51.734379,39.299812,15400
1997-02-24,51.687500,52.000000,51.531250,51.968750,39.477867,11500
1997-02-25,52.156250,52.375000,52.062500,52.250000,39.691509,37600
1997-02-26,52.343750,52.375000,50.984379,51.828121,39.371017,61200
1997-02-27,51.890621,52.109379,51.250000,51.250000,38.931854,42900
1997-02-28,51.203121,51.359379,50.828121,51.187500,38.884399,17000
1997-03-03,50.953121,51.375000,50.843750,51.375000,39.026817,21000
1997-03-04,51.406250,51.812500,51.218750,51.687500,39.264210,20700
1997-03-05,51.750000,51.968750,51.562500,51.968750,39.477867,32300
1997-03-06,51.968750,52.078121,51.703121,51.937500,39.454124,39800
1997-03-07,52.171879,52.296879,51.953121,52.265621,39.703384,33300
1997-03-10,52.234379,52.468750,52.000000,52.265621,39.703384,14000
1997-03-11,52.484379,52.546879,52.250000,52.250000,39.691509,20200
1997-03-12,52.250000,52.328121,51.562500,51.656250,39.240471,88100
1997-03-13,51.484379,51.812500,51.312500,51.312500,38.979336,126400
1997-03-14,51.906250,51.906250,51.625000,51.843750,39.382915,30700
